2000 4.2154438517820613797
2000.0999999999999091 3.9743931307662689889
2000.2000000000000455 3.8460597990423428527
2000.2999999999999545 3.8771086460078523217
2000.4000000000000909 4.1143796218269255149
2000.5 4.67511081215272295
2000.5999999999999091 5.8506720972307730833
2000.7000000000000455 8.3069307521488120472
2000.7999999999999545 13.009079605607423602
2000.9000000000000909 17.498395809444136972
2001 15.980369004293443425
2001.0999999999999091 10.571447203264987991
2001.2000000000000455 6.7445036896502514878
2001.2999999999999545 4.9910079577001909001
2001.4000000000000909 4.3190513805821213467
2001.5 4.3496168492250797399
2001.5999999999999091 4.3135974393493103918
2001.7000000000000455 3.6967704683362834217
2001.7999999999999545 3.326542865981901187
2001.9000000000000909 3.0992186361286453433
2002 2.8402529445211595061
2002.0999999999999091 2.5853031588783648154
2002.2000000000000455 2.3960284266620903715
2002.2999999999999545 2.2824857766953199345
2002.4000000000000909 2.2353087075554016749
2002.5 2.248241435668704824
2002.5999999999999091 2.3227112566564871443
2002.7000000000000455 2.4648051411017464218
2002.7999999999999545 2.6731230508931211887
2002.9000000000000909 2.9122358619807169333
2003 3.1049644705136882905
2003.0999999999999091 3.2169021597173879101
2003.2000000000000455 3.3174915655980488083
2003.2999999999999545 3.4414185505475747284
2003.4000000000000909 3.4795661928393779583
2003.5 3.3549851155794692126
2003.5999999999999091 3.1402194404447705267
2003.7000000000000455 2.9126000029884329123
2003.7999999999999545 2.7454579469047337703
2003.9000000000000909 2.6959661738441278445
2004 2.7841535537274615386
2004.0999999999999091 2.9484844047264502365
2004.2000000000000455 2.9876976574419744637
2004.2999999999999545 2.8055903511215829482
2004.4000000000000909 2.5862486822085690719
2004.5 2.4501964512479044167
2004.5999999999999091 2.3924009877631009502
2004.7000000000000455 2.3982216922732861875
2004.7999999999999545 2.4466950570103604967
2004.9000000000000909 2.4891858397273951553
2005 2.5032655744637466455
2005.0999999999999091 2.5389682339405363898
2005.2000000000000455 2.6856811773140893962
2005.2999999999999545 3.071878870138851525
2005.4000000000000909 3.7851385354215398849
2005.5 4.0033721891870790444
2005.5999999999999091 3.4008831540940218652
2005.7000000000000455 3.0244936679547023139
2005.7999999999999545 2.9089893334074963249
2005.9000000000000909 2.9298579585783790513
2006 3.0312816169079335182
2006.0999999999999091 3.1967829448481248633
2006.2000000000000455 3.4266489196051104216
2006.2999999999999545 3.7280792191552416526
2006.4000000000000909 4.1133184255372645666
2006.5 4.6061862076444564096
2006.5999999999999091 5.2356507028065619735
2006.7000000000000455 6.0482751820185018943
2006.7999999999999545 7.1152001584154609404
2006.9000000000000909 8.531404817195010537
2007 10.43911200733414546
2007.0999999999999091 13.103657725551558499
2007.2000000000000455 17.000263341619454849
2007.2999999999999545 22.888652872915937309
2007.4000000000000909 31.839951713458333415
2007.5 44.651633769505252758
2007.5999999999999091 58.974264706105721245
2007.7000000000000455 65.548239766442108589
2007.7999999999999545 57.822388696142347442
2007.9000000000000909 43.786871897847639445
2008 31.837304701856663058
2008.0999999999999091 23.461521794216007919
2008.2000000000000455 17.743623870545892629
2008.2999999999999545 13.873886977724776415
2008.4000000000000909 11.284435720473155129
2008.5 9.5717150290220711639
2008.5999999999999091 8.4855348123288969475
2008.7000000000000455 7.8889603084867294669
2008.7999999999999545 7.7361756883821932718
2008.9000000000000909 8.0650884754751608341
2009 8.9883689348458020163
2009.0999999999999091 10.642457755463439639
2009.2000000000000455 12.867538828154399866
2009.2999999999999545 14.491795131124762364
2009.4000000000000909 13.834824028383556183
2009.5 11.354324163904907508
2009.5999999999999091 8.7988993317451704712
2009.7000000000000455 6.895366697495465047
2009.7999999999999545 5.6007161871798878394
2009.9000000000000909 4.7272595641716490533
2010 4.128438978929353631
2010.0999999999999091 3.7117764149165171084
2010.2000000000000455 3.4240296848910696248
2010.2999999999999545 3.2439881546542279622
2010.4000000000000909 3.2048386089729943293
2010.5 3.4735181663197418622
2010.5999999999999091 3.3233454526994825606
2010.7000000000000455 2.9770231002017712996
2010.7999999999999545 2.9099086779479197418
2010.9000000000000909 2.9579938296674082032
2011 3.0278165727133741214
2011.0999999999999091 3.0114164643245877606
2011.2000000000000455 2.9382298426315287543
2011.2999999999999545 2.9061043310139158535
2011.4000000000000909 2.9455526676826124799
2011.5 3.0585800434569296868
2011.5999999999999091 3.2672625566095154781
2011.7000000000000455 3.6261327172173052347
2011.7999999999999545 4.2068865435032849476
2011.9000000000000909 4.9914961067715433174
2012 5.8422680699281368533
2012.0999999999999091 6.8108613094143173328
2012.2000000000000455 6.9021324579026099855
2012.2999999999999545 8.1865414055375964608
2012.4000000000000909 6.2319780690669910328
2012.5 4.6711254320489530301
2012.5999999999999091 4.1212904540890304972
2012.7000000000000455 3.9205191582602036959
2012.7999999999999545 3.8804762223928017661
2012.9000000000000909 3.9384624272336150597
2013 4.0477151503464252613
2013.0999999999999091 4.1588342552811541353
2013.2000000000000455 4.2889866982295350439
2013.2999999999999545 4.4880629506492084602
2013.4000000000000909 4.7416592439562625927
2013.5 5.1696187873989316586
2013.5999999999999091 5.8020842023412555477
2013.7000000000000455 6.77865293475239028
2013.7999999999999545 8.1796242867193864612
2013.9000000000000909 9.3236802752401075622
2014 9.0620953278270874875
2014.0999999999999091 8.2893456432940375578
2014.2000000000000455 7.9461023788319744554
2014.2999999999999545 8.0489269561686214161
2014.4000000000000909 8.4660630806830425854
2014.5 9.10438558230373296
2014.5999999999999091 9.9099333117361005918
2014.7000000000000455 10.766569434965253649
2014.7999999999999545 11.493734180875643247
2014.9000000000000909 12.065384672574408498
2015 12.643318733184450764
2015.0999999999999091 13.408762780878159759
2015.2000000000000455 14.46668489134038893
2015.2999999999999545 15.871612123973916297
2015.4000000000000909 17.67628506761014151
2015.5 19.958980229991745148
2015.5999999999999091 22.84362984687095377
2015.7000000000000455 26.520214128929282538
2015.7999999999999545 31.276699089870124482
2015.9000000000000909 37.553122922443243681
2016 46.050474442147006471
2016.0999999999999091 57.911307163168757484
